Packet_Num,Time,Source,Destination,Protocol
"1404","1276.906878","192.168.3.102","192.168.20.3","SIP"
"1408","1276.926068","192.168.3.102","192.168.20.2","SIP"
"1411","1276.936975","192.168.3.102","192.168.20.3","SIP"
"1413","1276.955923","192.168.3.102","192.168.20.2","SIP"
"1416","1276.971939","192.168.3.102","192.168.20.3","SIP"
"1420","1276.985979","192.168.3.102","192.168.20.2","SIP"
"1423","1277.007046","192.168.3.102","192.168.20.3","SIP"
"1425","1277.015915","192.168.3.102","192.168.20.2","SIP"
"1428","1277.041903","192.168.3.102","192.168.20.3","SIP"
"1432","1277.046049","192.168.3.102","192.168.20.2","SIP"
"1435","1277.076981","192.168.3.102","192.168.20.3","SIP"
"1437","1277.080892","192.168.3.102","192.168.20.2","SIP"
"1440","1277.111865","192.168.3.102","192.168.20.3","SIP"
"1444","1277.115933","192.168.3.102","192.168.20.2","SIP"
"1446","1277.145917","192.168.3.102","192.168.20.2","SIP"
"1450","1277.146938","192.168.3.102","192.168.20.3","SIP"
"1453","1277.176077","192.168.3.102","192.168.20.2","SIP"
"1455","1277.181884","192.168.3.102","192.168.20.3","SIP"
"1458","1277.206066","192.168.3.102","192.168.20.2","SIP"
"1462","1277.217025","192.168.3.102","192.168.20.3","SIP"
"1465","1277.236136","192.168.3.102","192.168.20.2","SIP"
"1467","1277.252033","192.168.3.102","192.168.20.3","SIP"
"1470","1277.266068","192.168.3.102","192.168.20.2","SIP"
"1474","1277.287137","192.168.3.102","192.168.20.3","SIP"
"1477","1277.296008","192.168.3.102","192.168.20.2","SIP"
"1479","1277.32197","192.168.3.102","192.168.20.3","SIP"
"1482","1277.330935","192.168.3.102","192.168.20.2","SIP"
"1486","1277.357044","192.168.3.102","192.168.20.3","SIP"
"1489","1277.36603","192.168.3.102","192.168.20.2","SIP"
"1491","1277.395984","192.168.3.102","192.168.20.2","SIP"
"1494","1277.406966","192.168.3.102","192.168.20.3","SIP"
"1498","1277.426096","192.168.3.102","192.168.20.2","SIP"
"1501","1277.437069","192.168.3.102","192.168.20.3","SIP"
"1503","1277.456009","192.168.3.102","192.168.20.2","SIP"
"1506","1277.472015","192.168.3.102","192.168.20.3","SIP"
"1510","1277.485984","192.168.3.102","192.168.20.2","SIP"
"1513","1277.507098","192.168.3.102","192.168.20.3","SIP"
"1515","1277.515869","192.168.3.102","192.168.20.2","SIP"
"1518","1277.542042","192.168.3.102","192.168.20.3","SIP"
"1522","1277.546109","192.168.3.102","192.168.20.2","SIP"
"1525","1277.577102","192.168.3.102","192.168.20.3","SIP"
"1527","1277.581035","192.168.3.102","192.168.20.2","SIP"
"1530","1277.611991","192.168.3.102","192.168.20.3","SIP"
"1534","1277.61599","192.168.3.102","192.168.20.2","SIP"
"1536","1277.645995","192.168.3.102","192.168.20.2","SIP"
"1540","1277.64694","192.168.3.102","192.168.20.3","SIP"
"1543","1277.675976","192.168.3.102","192.168.20.2","SIP"
"1545","1277.681839","192.168.3.102","192.168.20.3","SIP"
"1548","1277.706029","192.168.3.102","192.168.20.2","SIP"
"1552","1277.716948","192.168.3.102","192.168.20.3","SIP"
"1555","1277.736024","192.168.3.102","192.168.20.2","SIP"
"1557","1277.751937","192.168.3.102","192.168.20.3","SIP"
"1560","1277.765939","192.168.3.102","192.168.20.2","SIP"
"1564","1277.787032","192.168.3.102","192.168.20.3","SIP"
"1567","1277.796032","192.168.3.102","192.168.20.2","SIP"
"1569","1277.821968","192.168.3.102","192.168.20.3","SIP"
"1572","1277.830966","192.168.3.102","192.168.20.2","SIP"
"1576","1277.857036","192.168.3.102","192.168.20.3","SIP"
"1579","1277.865996","192.168.3.102","192.168.20.2","SIP"
"1581","1277.895967","192.168.3.102","192.168.20.2","SIP"
"1584","1277.906948","192.168.3.102","192.168.20.3","SIP"
"1588","1277.926037","192.168.3.102","192.168.20.2","SIP"
"1591","1277.936984","192.168.3.102","192.168.20.3","SIP"
"1593","1277.956015","192.168.3.102","192.168.20.2","SIP"
"1596","1277.971972","192.168.3.102","192.168.20.3","SIP"
"1600","1277.986054","192.168.3.102","192.168.20.2","SIP"
"1603","1278.007111","192.168.3.102","192.168.20.3","SIP"
"1605","1278.015984","192.168.3.102","192.168.20.2","SIP"
"1608","1278.04191","192.168.3.102","192.168.20.3","SIP"
"1612","1278.046107","192.168.3.102","192.168.20.2","SIP"
"1615","1278.077109","192.168.3.102","192.168.20.3","SIP"
"1617","1278.080911","192.168.3.102","192.168.20.2","SIP"
"1620","1278.111945","192.168.3.102","192.168.20.3","SIP"
"1624","1278.11589","192.168.3.102","192.168.20.2","SIP"
"1626","1278.145922","192.168.3.102","192.168.20.2","SIP"
"1630","1278.146946","192.168.3.102","192.168.20.3","SIP"
"1633","1278.176089","192.168.3.102","192.168.20.2","SIP"
"1635","1278.181897","192.168.3.102","192.168.20.3","SIP"
"1638","1278.205963","192.168.3.102","192.168.20.2","SIP"
"1642","1278.217004","192.168.3.102","192.168.20.3","SIP"
"1645","1278.235968","192.168.3.102","192.168.20.2","SIP"
"1647","1278.251968","192.168.3.102","192.168.20.3","SIP"
"1650","1278.266046","192.168.3.102","192.168.20.2","SIP"
"1654","1278.287065","192.168.3.102","192.168.20.3","SIP"
"1657","1278.296088","192.168.3.102","192.168.20.2","SIP"
"1659","1278.322098","192.168.3.102","192.168.20.3","SIP"
"1662","1278.330998","192.168.3.102","192.168.20.2","SIP"
"1666","1278.357037","192.168.3.102","192.168.20.3","SIP"
"1669","1278.36603","192.168.3.102","192.168.20.2","SIP"
"1671","1278.395876","192.168.3.102","192.168.20.2","SIP"
"1674","1278.406905","192.168.3.102","192.168.20.3","SIP"
"1678","1278.426052","192.168.3.102","192.168.20.2","SIP"
"1681","1278.437015","192.168.3.102","192.168.20.3","SIP"
"1683","1278.455942","192.168.3.102","192.168.20.2","SIP"
"1686","1278.471907","192.168.3.102","192.168.20.3","SIP"
"1690","1278.485939","192.168.3.102","192.168.20.2","SIP"
"1693","1278.506945","192.168.3.102","192.168.20.3","SIP"
"1695","1278.515874","192.168.3.102","192.168.20.2","SIP"
"1698","1278.541989","192.168.3.102","192.168.20.3","SIP"
"1702","1278.546024","192.168.3.102","192.168.20.2","SIP"
"1705","1278.577044","192.168.3.102","192.168.20.3","SIP"
"1707","1278.58091","192.168.3.102","192.168.20.2","SIP"
"1710","1278.611993","192.168.3.102","192.168.20.3","SIP"
"1714","1278.615998","192.168.3.102","192.168.20.2","SIP"
"1716","1278.646006","192.168.3.102","192.168.20.2","SIP"
"1720","1278.647004","192.168.3.102","192.168.20.3","SIP"
"1723","1278.676084","192.168.3.102","192.168.20.2","SIP"
"1725","1278.681849","192.168.3.102","192.168.20.3","SIP"
"1728","1278.705933","192.168.3.102","192.168.20.2","SIP"
"1732","1278.716924","192.168.3.102","192.168.20.3","SIP"
"1735","1278.735993","192.168.3.102","192.168.20.2","SIP"
"1737","1278.751948","192.168.3.102","192.168.20.3","SIP"
"1740","1278.765967","192.168.3.102","192.168.20.2","SIP"
"1744","1278.787167","192.168.3.102","192.168.20.3","SIP"
"1747","1278.796055","192.168.3.102","192.168.20.2","SIP"
"1749","1278.822038","192.168.3.102","192.168.20.3","SIP"
"1752","1278.831012","192.168.3.102","192.168.20.2","SIP"
"1756","1278.857058","192.168.3.102","192.168.20.3","SIP"
"1759","1278.866148","192.168.3.102","192.168.20.2","SIP"
"1761","1278.895927","192.168.3.102","192.168.20.2","SIP"
"1764","1278.906907","192.168.3.102","192.168.20.3","SIP"
"1768","1278.92611","192.168.3.102","192.168.20.2","SIP"
"1771","1278.936943","192.168.3.102","192.168.20.3","SIP"
"1773","1278.955953","192.168.3.102","192.168.20.2","SIP"
"1776","1278.971931","192.168.3.102","192.168.20.3","SIP"
"1780","1278.986011","192.168.3.102","192.168.20.2","SIP"
"1783","1279.007028","192.168.3.102","192.168.20.3","SIP"
"1785","1279.015891","192.168.3.102","192.168.20.2","SIP"
"1788","1279.042023","192.168.3.102","192.168.20.3","SIP"
"1792","1279.04601","192.168.3.102","192.168.20.2","SIP"
"1795","1279.077056","192.168.3.102","192.168.20.3","SIP"
"1797","1279.080925","192.168.3.102","192.168.20.2","SIP"
"1800","1279.111902","192.168.3.102","192.168.20.3","SIP"
"1804","1279.115954","192.168.3.102","192.168.20.2","SIP"
"1806","1279.146003","192.168.3.102","192.168.20.2","SIP"
"1810","1279.146954","192.168.3.102","192.168.20.3","SIP"
"1813","1279.176039","192.168.3.102","192.168.20.2","SIP"
"1815","1279.181875","192.168.3.102","192.168.20.3","SIP"
"1818","1279.205938","192.168.3.102","192.168.20.2","SIP"
"1822","1279.217013","192.168.3.102","192.168.20.3","SIP"
"1825","1279.236026","192.168.3.102","192.168.20.2","SIP"
"1827","1279.251962","192.168.3.102","192.168.20.3","SIP"
"1830","1279.265931","192.168.3.102","192.168.20.2","SIP"
"1834","1279.287062","192.168.3.102","192.168.20.3","SIP"
"1837","1279.29604","192.168.3.102","192.168.20.2","SIP"
"1839","1279.321918","192.168.3.102","192.168.20.3","SIP"
"1842","1279.330919","192.168.3.102","192.168.20.2","SIP"
"1846","1279.35707","192.168.3.102","192.168.20.3","SIP"
"1849","1279.366157","192.168.3.102","192.168.20.2","SIP"
"1851","1279.395985","192.168.3.102","192.168.20.2","SIP"
"1854","1279.406911","192.168.3.102","192.168.20.3","SIP"
"1858","1279.426034","192.168.3.102","192.168.20.2","SIP"
"1861","1279.436949","192.168.3.102","192.168.20.3","SIP"
"1863","1279.455893","192.168.3.102","192.168.20.2","SIP"
"1866","1279.471859","192.168.3.102","192.168.20.3","SIP"
"1870","1279.486051","192.168.3.102","192.168.20.2","SIP"
"1873","1279.506961","192.168.3.102","192.168.20.3","SIP"
"1875","1279.515927","192.168.3.102","192.168.20.2","SIP"
"1878","1279.541997","192.168.3.102","192.168.20.3","SIP"
"1882","1279.545957","192.168.3.102","192.168.20.2","SIP"
"1885","1279.57705","192.168.3.102","192.168.20.3","SIP"
"1887","1279.580918","192.168.3.102","192.168.20.2","SIP"
"1890","1279.611952","192.168.3.102","192.168.20.3","SIP"
"1894","1279.616008","192.168.3.102","192.168.20.2","SIP"
"1896","1279.646002","192.168.3.102","192.168.20.2","SIP"
"1900","1279.647041","192.168.3.102","192.168.20.3","SIP"
"1903","1279.6761","192.168.3.102","192.168.20.2","SIP"
"1905","1279.681908","192.168.3.102","192.168.20.3","SIP"
"1908","1279.706013","192.168.3.102","192.168.20.2","SIP"
"1912","1279.717016","192.168.3.102","192.168.20.3","SIP"
"1915","1279.736041","192.168.3.102","192.168.20.2","SIP"
"1917","1279.751972","192.168.3.102","192.168.20.3","SIP"
"1920","1279.765889","192.168.3.102","192.168.20.2","SIP"
"1924","1279.786965","192.168.3.102","192.168.20.3","SIP"
"1927","1279.795879","192.168.3.102","192.168.20.2","SIP"
"1929","1279.821932","192.168.3.102","192.168.20.3","SIP"
"1932","1279.830893","192.168.3.102","192.168.20.2","SIP"
"1936","1279.857117","192.168.3.102","192.168.20.3","SIP"
"1939","1279.866025","192.168.3.102","192.168.20.2","SIP"
"1941","1279.895946","192.168.3.102","192.168.20.2","SIP"
"1944","1279.906994","192.168.3.102","192.168.20.3","SIP"
"1948","1279.926156","192.168.3.102","192.168.20.2","SIP"
"1951","1279.93714","192.168.3.102","192.168.20.3","SIP"
"1953","1279.956008","192.168.3.102","192.168.20.2","SIP"
"1956","1279.972029","192.168.3.102","192.168.20.3","SIP"
"1960","1279.986168","192.168.3.102","192.168.20.2","SIP"
"1963","1280.007084","192.168.3.102","192.168.20.3","SIP"
"1965","1280.016024","192.168.3.102","192.168.20.2","SIP"
"1968","1280.041918","192.168.3.102","192.168.20.3","SIP"
"1972","1280.045987","192.168.3.102","192.168.20.2","SIP"
"1975","1280.077002","192.168.3.102","192.168.20.3","SIP"
"1977","1280.080922","192.168.3.102","192.168.20.2","SIP"
"1980","1280.111848","192.168.3.102","192.168.20.3","SIP"
"1984","1280.115922","192.168.3.102","192.168.20.2","SIP"
"1986","1280.146022","192.168.3.102","192.168.20.2","SIP"
"1990","1280.14691","192.168.3.102","192.168.20.3","SIP"
"1993","1280.176103","192.168.3.102","192.168.20.2","SIP"
"1995","1280.181864","192.168.3.102","192.168.20.3","SIP"
"1998","1280.205974","192.168.3.102","192.168.20.2","SIP"
"2002","1280.216997","192.168.3.102","192.168.20.3","SIP"
"2005","1280.23606","192.168.3.102","192.168.20.2","SIP"
"2007","1280.251975","192.168.3.102","192.168.20.3","SIP"
"2010","1280.26592","192.168.3.102","192.168.20.2","SIP"
"2014","1280.287074","192.168.3.102","192.168.20.3","SIP"
"2017","1280.296131","192.168.3.102","192.168.20.2","SIP"
"2019","1280.321989","192.168.3.102","192.168.20.3","SIP"
"2022","1280.330933","192.168.3.102","192.168.20.2","SIP"
"2026","1280.357066","192.168.3.102","192.168.20.3","SIP"
"2029","1280.36602","192.168.3.102","192.168.20.2","SIP"
"2031","1280.395979","192.168.3.102","192.168.20.2","SIP"
"2034","1280.406995","192.168.3.102","192.168.20.3","SIP"
"2038","1280.426057","192.168.3.102","192.168.20.2","SIP"
"2041","1280.437045","192.168.3.102","192.168.20.3","SIP"
"2043","1280.456058","192.168.3.102","192.168.20.2","SIP"
"2046","1280.471936","192.168.3.102","192.168.20.3","SIP"
"2050","1280.486004","192.168.3.102","192.168.20.2","SIP"
"2053","1280.506975","192.168.3.102","192.168.20.3","SIP"
"2055","1280.515886","192.168.3.102","192.168.20.2","SIP"
"2058","1280.541914","192.168.3.102","192.168.20.3","SIP"
"2062","1280.545938","192.168.3.102","192.168.20.2","SIP"
"2065","1280.577085","192.168.3.102","192.168.20.3","SIP"
"2067","1280.580947","192.168.3.102","192.168.20.2","SIP"
"2070","1280.611962","192.168.3.102","192.168.20.3","SIP"
"2074","1280.61602","192.168.3.102","192.168.20.2","SIP"
"2076","1280.645975","192.168.3.102","192.168.20.2","SIP"
"2080","1280.646968","192.168.3.102","192.168.20.3","SIP"
"2083","1280.676001","192.168.3.102","192.168.20.2","SIP"
"2085","1280.681924","192.168.3.102","192.168.20.3","SIP"
"2088","1280.706016","192.168.3.102","192.168.20.2","SIP"
"2092","1280.716921","192.168.3.102","192.168.20.3","SIP"
"2096","1280.751883","192.168.3.102","192.168.20.3","SIP"
"2100","1280.787064","192.168.3.102","192.168.20.3","SIP"
"2102","1280.821992","192.168.3.102","192.168.20.3","SIP"
"2106","1280.857128","192.168.3.102","192.168.20.3","SIP"
"2108","1280.907005","192.168.3.102","192.168.20.3","SIP"
"2112","1280.93722","192.168.3.102","192.168.20.3","SIP"
"2114","1280.972005","192.168.3.102","192.168.20.3","SIP"
"2118","1281.00714","192.168.3.102","192.168.20.3","SIP"
"2120","1281.041926","192.168.3.102","192.168.20.3","SIP"
"2124","1281.077103","192.168.3.102","192.168.20.3","SIP"
"2126","1281.111952","192.168.3.102","192.168.20.3","SIP"
"2130","1281.147095","192.168.3.102","192.168.20.3","SIP"
"2132","1281.181928","192.168.3.102","192.168.20.3","SIP"
"2137","1281.21707","192.168.3.102","192.168.20.3","SIP"
"2140","1281.251922","192.168.3.102","192.168.20.3","SIP"
"2144","1281.287008","192.168.3.102","192.168.20.3","SIP"
"2146","1281.32202","192.168.3.102","192.168.20.3","SIP"
"2150","1281.357054","192.168.3.102","192.168.20.3","SIP"
"2152","1281.407036","192.168.3.102","192.168.20.3","SIP"
"2156","1281.437133","192.168.3.102","192.168.20.3","SIP"
"2158","1281.471977","192.168.3.102","192.168.20.3","SIP"
"2162","1281.507062","192.168.3.102","192.168.20.3","SIP"
"2164","1281.542032","192.168.3.102","192.168.20.3","SIP"
"2168","1281.577068","192.168.3.102","192.168.20.3","SIP"
"2170","1281.612003","192.168.3.102","192.168.20.3","SIP"
"2174","1281.647041","192.168.3.102","192.168.20.3","SIP"
"2176","1281.681931","192.168.3.102","192.168.20.3","SIP"
"2180","1281.71712","192.168.3.102","192.168.20.3","SIP"
"2182","1281.751974","192.168.3.102","192.168.20.3","SIP"
"2186","1281.787068","192.168.3.102","192.168.20.3","SIP"
"2188","1281.821987","192.168.3.102","192.168.20.3","SIP"
"2192","1281.857059","192.168.3.102","192.168.20.3","SIP"
"2194","1281.906881","192.168.3.102","192.168.20.3","SIP"
"2198","1281.937029","192.168.3.102","192.168.20.3","SIP"
"2200","1281.971933","192.168.3.102","192.168.20.3","SIP"
"2204","1282.007143","192.168.3.102","192.168.20.3","SIP"
"2206","1282.041991","192.168.3.102","192.168.20.3","SIP"
"2210","1282.077063","192.168.3.102","192.168.20.3","SIP"
"2212","1282.111904","192.168.3.102","192.168.20.3","SIP"
"2216","1282.147095","192.168.3.102","192.168.20.3","SIP"
"2218","1282.181978","192.168.3.102","192.168.20.3","SIP"
"2223","1282.217027","192.168.3.102","192.168.20.3","SIP"
"2248","1402.087161","192.168.3.102","192.168.20.2","SIP"
"2252","1402.11676","192.168.3.102","192.168.20.2","SIP"
"2254","1402.178608","192.168.3.102","192.168.20.2","SIP"
"2258","1402.213697","192.168.3.102","192.168.20.2","SIP"
"2260","1402.286638","192.168.3.102","192.168.20.2","SIP"
"2264","1402.31677","192.168.3.102","192.168.20.2","SIP"
"2266","1402.378588","192.168.3.102","192.168.20.2","SIP"
"2270","1402.413627","192.168.3.102","192.168.20.2","SIP"
"2272","1402.486618","192.168.3.102","192.168.20.2","SIP"
"2276","1402.516673","192.168.3.102","192.168.20.2","SIP"
"2278","1402.578623","192.168.3.102","192.168.20.2","SIP"
"2282","1402.613667","192.168.3.102","192.168.20.2","SIP"
"2284","1402.686693","192.168.3.102","192.168.20.2","SIP"
"2288","1402.716648","192.168.3.102","192.168.20.2","SIP"
"2290","1402.778707","192.168.3.102","192.168.20.2","SIP"
"2294","1402.813754","192.168.3.102","192.168.20.2","SIP"
"2296","1402.886733","192.168.3.102","192.168.20.2","SIP"
"2300","1402.916684","192.168.3.102","192.168.20.2","SIP"
"2302","1402.978637","192.168.3.102","192.168.20.2","SIP"
"2306","1403.014744","192.168.3.102","192.168.20.2","SIP"
"2308","1403.086607","192.168.3.102","192.168.20.2","SIP"
"2312","1403.116719","192.168.3.102","192.168.20.2","SIP"
"2314","1403.178627","192.168.3.102","192.168.20.2","SIP"
"2318","1403.213711","192.168.3.102","192.168.20.2","SIP"
"2320","1403.28664","192.168.3.102","192.168.20.2","SIP"
"2324","1403.316744","192.168.3.102","192.168.20.2","SIP"
"2326","1403.378602","192.168.3.102","192.168.20.2","SIP"
"2330","1403.413638","192.168.3.102","192.168.20.2","SIP"
"2332","1403.486627","192.168.3.102","192.168.20.2","SIP"
"2336","1403.516675","192.168.3.102","192.168.20.2","SIP"
"2338","1403.57868","192.168.3.102","192.168.20.2","SIP"
"2342","1403.613698","192.168.3.102","192.168.20.2","SIP"
"2344","1403.686609","192.168.3.102","192.168.20.2","SIP"
"2348","1403.716707","192.168.3.102","192.168.20.2","SIP"
"2350","1403.778661","192.168.3.102","192.168.20.2","SIP"
"2354","1403.813642","192.168.3.102","192.168.20.2","SIP"
"2356","1403.886632","192.168.3.102","192.168.20.2","SIP"
