Packet_Num,Time,Source,Destination,Protocol,Length
"1831","39.971513","192.168.3.102","192.168.20.3","SIP","348"
"1832","39.972006","192.168.20.4","192.168.3.103","HTTP","168"
"1833","39.972155","192.168.3.103","192.168.20.4","TCP","66"
"1834","39.97228","192.168.3.103","192.168.20.4","TCP","304"
"1835","39.972311","192.168.3.103","192.168.20.4","HTTP","681"
"1836","39.975776","192.168.3.101","192.168.20.2","UDP","1171"
"1837","39.980968","192.168.3.101","192.168.20.2","UDP","1171"
"1838","39.98606","192.168.3.101","192.168.20.2","UDP","1171"
"1839","39.986091","192.168.3.101","192.168.20.2","UDP","1171"
"1840","39.991189","192.168.3.101","192.168.20.2","UDP","1174"
"1841","39.993995","192.168.20.4","192.168.3.103","TCP","66"
"1842","39.996199","192.168.3.101","192.168.20.2","UDP","1175"
"1843","39.999998","192.168.20.2","192.168.3.101","UDP","88"
"1844","40.000017","192.168.20.2","192.168.3.101","UDP","80"
"1845","40.00129","192.168.3.101","192.168.20.2","UDP","1175"
"1846","40.001984","192.168.20.4","192.168.3.103","TCP","66"
"1847","40.006417","192.168.3.101","192.168.20.2","UDP","1175"
"1848","40.010025","192.168.20.4","192.168.3.103","TCP","66"
"1849","40.010253","192.168.3.103","192.168.20.4","TCP","66"
"1850","40.011508","192.168.3.101","192.168.20.2","UDP","1175"
"1851","40.016558","192.168.3.101","192.168.20.2","UDP","1175"
"1852","40.021662","192.168.3.101","192.168.20.2","UDP","1175"
"1853","40.026744","192.168.3.101","192.168.20.2","UDP","1175"
"1854","40.031823","192.168.3.101","192.168.20.2","UDP","1175"
"1855","40.031846","192.168.3.101","192.168.20.2","UDP","1175"
"1857","40.033666","192.168.3.102","192.168.20.3","SIP","356"
"1859","40.034018","192.168.20.4","192.168.3.103","TCP","66"
"1860","40.036908","192.168.3.101","192.168.20.2","UDP","1175"
"1861","40.042002","192.168.3.101","192.168.20.2","UDP","1175"
"1862","40.047046","192.168.3.101","192.168.20.2","UDP","1175"
"1863","40.05203","192.168.3.101","192.168.20.2","UDP","1175"
"1865","40.057214","192.168.3.101","192.168.20.2","UDP","1175"
"1866","40.068247","192.168.20.3","192.168.3.102","SIP","406"
"1867","40.068265","192.168.20.3","192.168.3.102","SIP","406"
"1868","40.068508","192.168.3.102","192.168.20.3","SIP","348"
"1869","40.072376","192.168.3.101","192.168.20.2","UDP","112"
"1870","40.087661","192.168.3.101","192.168.20.2","UDP","1168"
"1871","40.087692","192.168.3.101","192.168.20.2","UDP","1168"
"1872","40.089212","192.168.20.2","192.168.3.101","UDP","88"
"1874","40.089242","192.168.20.2","192.168.3.101","UDP","92"
"1876","40.092758","192.168.3.101","192.168.20.2","UDP","1168"
"1877","40.097873","192.168.3.101","192.168.20.2","UDP","1168"
"1878","40.102965","192.168.3.101","192.168.20.2","UDP","1168"
"1879","40.108082","192.168.3.101","192.168.20.2","UDP","1168"
"1881","40.111984","192.168.20.4","192.168.3.103","TCP","74"
"1882","40.112163","192.168.3.103","192.168.20.4","TCP","74"
"1883","40.113082","192.168.3.101","192.168.20.2","UDP","1168"
"1884","40.118216","192.168.3.101","192.168.20.2","UDP","1168"
"1885","40.123291","192.168.3.101","192.168.20.2","UDP","1168"
"1886","40.128344","192.168.3.101","192.168.20.2","UDP","1169"
"1887","40.128375","192.168.3.101","192.168.20.2","UDP","1169"
"1888","40.133441","192.168.3.101","192.168.20.2","UDP","1169"
"1889","40.134083","192.168.20.4","192.168.3.103","TCP","66"
"1890","40.138514","192.168.3.101","192.168.20.2","UDP","1169"
"1892","40.14151","192.168.3.102","192.168.20.3","SIP","356"
"1894","40.142113","192.168.20.4","192.168.3.103","HTTP","168"
"1895","40.142132","192.168.20.2","192.168.3.101","UDP","88"
"1896","40.142291","192.168.3.103","192.168.20.4","TCP","66"
"1897","40.142378","192.168.3.103","192.168.20.4","TCP","304"
"1898","40.142401","192.168.3.103","192.168.20.4","HTTP","681"
"1899","40.143565","192.168.3.101","192.168.20.2","UDP","1178"
"1900","40.148666","192.168.3.101","192.168.20.2","UDP","1178"
"1901","40.153728","192.168.3.101","192.168.20.2","UDP","1178"
"1902","40.158871","192.168.3.101","192.168.20.2","UDP","1178"
"1903","40.164037","192.168.3.101","192.168.20.2","UDP","1178"
"1904","40.164131","192.168.20.4","192.168.3.103","TCP","66"
"1905","40.169136","192.168.3.101","192.168.20.2","UDP","1178"
"1906","40.169166","192.168.3.101","192.168.20.2","UDP","1178"
"1907","40.171279","192.168.20.3","192.168.3.102","SIP","406"
"1908","40.171298","192.168.20.3","192.168.3.102","SIP","406"
"1909","40.17161","192.168.3.102","192.168.20.3","SIP","348"
"1910","40.172026","192.168.20.4","192.168.3.103","TCP","66"
"1911","40.174229","192.168.3.101","192.168.20.2","UDP","1178"
"1912","40.179347","192.168.3.101","192.168.20.2","UDP","1178"
"1913","40.180038","192.168.20.4","192.168.3.103","TCP","66"
"1914","40.180315","192.168.3.103","192.168.20.4","TCP","66"
"1915","40.184389","192.168.3.101","192.168.20.2","UDP","1178"
"1916","40.189451","192.168.3.101","192.168.20.2","UDP","1178"
"1917","40.194566","192.168.3.101","192.168.20.2","UDP","1178"
"1920","40.199602","192.168.3.101","192.168.20.2","UDP","1178"
"1921","40.204148","192.168.20.4","192.168.3.103","TCP","66"
"1922","40.204748","192.168.3.101","192.168.20.2","UDP","1178"
"1923","40.209858","192.168.3.101","192.168.20.2","UDP","1178"
"1924","40.209967","192.168.3.101","192.168.20.2","UDP","1178"
"1925","40.214918","192.168.3.101","192.168.20.2","UDP","1178"
"1926","40.220005","192.168.3.101","192.168.20.2","UDP","1179"
"1927","40.223071","192.168.20.2","192.168.3.101","UDP","92"
"1928","40.225088","192.168.3.101","192.168.20.2","UDP","1179"
"1929","40.23016","192.168.3.101","192.168.20.2","UDP","1179"
"1932","40.233433","192.168.3.102","192.168.20.3","SIP","356"
"1934","40.235275","192.168.3.101","192.168.20.2","UDP","1179"
"1935","40.240298","192.168.3.101","192.168.20.2","UDP","1196"
"1936","40.245403","192.168.3.101","192.168.20.2","UDP","1196"
"1937","40.250493","192.168.3.101","192.168.20.2","UDP","1196"
"1938","40.25051","192.168.3.101","192.168.20.2","UDP","1196"
"1939","40.255567","192.168.3.101","192.168.20.2","UDP","1196"
"1940","40.258","192.168.20.2","192.168.3.101","UDP","92"
"1941","40.260662","192.168.3.101","192.168.20.2","UDP","1196"
"1942","40.261191","192.168.20.3","192.168.3.102","SIP","406"
"1943","40.261201","192.168.20.3","192.168.3.102","SIP","406"
"1944","40.261457","192.168.3.102","192.168.20.3","SIP","348"
"1945","40.265754","192.168.3.101","192.168.20.2","UDP","1196"
"1946","40.270861","192.168.3.101","192.168.20.2","UDP","1196"
"1947","40.275938","192.168.3.101","192.168.20.2","UDP","1196"
"1948","40.281045","192.168.3.101","192.168.20.2","UDP","1196"
"1949","40.281965","192.168.20.4","192.168.3.103","TCP","74"
"1950","40.282123","192.168.3.103","192.168.20.4","TCP","74"
"1951","40.286144","192.168.3.101","192.168.20.2","UDP","1196"
"1952","40.291181","192.168.3.101","192.168.20.2","UDP","1196"
"1954","40.296254","192.168.3.101","192.168.20.2","UDP","1196"
"1955","40.296283","192.168.3.101","192.168.20.2","UDP","1196"
"1956","40.301356","192.168.3.101","192.168.20.2","UDP","1196"
"1957","40.30404","192.168.20.4","192.168.3.103","TCP","66"
"1958","40.306438","192.168.3.101","192.168.20.2","UDP","1196"
"1959","40.311558","192.168.3.101","192.168.20.2","UDP","1196"
"1960","40.312176","192.168.20.4","192.168.3.103","HTTP","168"
"1962","40.312293","192.168.3.103","192.168.20.4","TCP","66"
"1964","40.312392","192.168.3.103","192.168.20.4","TCP","304"
"1965","40.312402","192.168.3.103","192.168.20.4","HTTP","681"
"1966","40.316668","192.168.3.101","192.168.20.2","UDP","1196"
"1968","40.320162","192.168.20.2","192.168.3.101","UDP","92"
"1970","40.321761","192.168.3.101","192.168.20.2","UDP","1196"
"1971","40.326785","192.168.3.101","192.168.20.2","UDP","1196"
"1972","40.331867","192.168.3.101","192.168.20.2","UDP","1190"
"1973","40.333983","192.168.20.4","192.168.3.103","TCP","66"
"1974","40.336947","192.168.3.101","192.168.20.2","UDP","1190"
"1976","40.341462","192.168.3.102","192.168.20.3","SIP","356"
"1978","40.34206","192.168.3.101","192.168.20.2","UDP","1190"
"1979","40.342115","192.168.3.101","192.168.20.2","UDP","1190"
"1980","40.342166","192.168.20.4","192.168.3.103","TCP","66"
"1981","40.342181","192.168.20.4","192.168.3.103","TCP","66"
"1982","40.342321","192.168.3.103","192.168.20.4","TCP","66"
"1983","40.347152","192.168.3.101","192.168.20.2","UDP","1190"
"1984","40.350077","192.168.20.2","192.168.3.101","UDP","92"
"1987","40.352213","192.168.3.101","192.168.20.2","UDP","1190"
"1988","40.357305","192.168.3.101","192.168.20.2","UDP","1190"
"1989","40.36238","192.168.3.101","192.168.20.2","UDP","1190"
"1990","40.36402","192.168.20.4","192.168.3.103","TCP","66"
"1991","40.367489","192.168.3.101","192.168.20.2","UDP","1190"
"1992","40.371288","192.168.20.3","192.168.3.102","SIP","406"
"1993","40.371305","192.168.20.3","192.168.3.102","SIP","406"
"1994","40.371542","192.168.3.102","192.168.20.3","SIP","348"
"1995","40.372563","192.168.3.101","192.168.20.2","UDP","1190"
"1996","40.374585","192.168.3.101","192.168.20.2","UDP","112"
"1997","40.377614","192.168.3.101","192.168.20.2","UDP","1190"
"1998","40.382705","192.168.3.101","192.168.20.2","UDP","1190"
"1999","40.382744","192.168.3.101","192.168.20.2","UDP","1190"
"2000","40.387741","192.168.3.101","192.168.20.2","UDP","1190"
"2001","40.392829","192.168.3.101","192.168.20.2","UDP","1190"
"2002","40.397947","192.168.3.101","192.168.20.2","UDP","1190"
"2004","40.400154","192.168.20.2","192.168.3.101","UDP","92"
"2005","40.403043","192.168.3.101","192.168.20.2","UDP","1191"
"2006","40.408123","192.168.3.101","192.168.20.2","UDP","1191"
"2007","40.413167","192.168.3.101","192.168.20.2","UDP","1191"
"2008","40.418246","192.168.3.101","192.168.20.2","UDP","1191"
"2009","40.418276","192.168.3.101","192.168.20.2","UDP","1191"
"2010","40.423338","192.168.3.101","192.168.20.2","UDP","1191"
"2011","40.428404","192.168.3.101","192.168.20.2","UDP","1191"
"2013","40.433483","192.168.3.101","192.168.20.2","UDP","1191"
"2014","40.433732","192.168.3.102","192.168.20.3","SIP","356"
"2017","40.450084","192.168.20.2","192.168.3.101","UDP","92"
"2019","40.452043","192.168.20.4","192.168.3.103","TCP","74"
"2020","40.452246","192.168.3.103","192.168.20.4","TCP","74"
"2021","40.468261","192.168.20.3","192.168.3.102","SIP","406"
"2022","40.468276","192.168.20.3","192.168.3.102","SIP","406"
"2023","40.46858","192.168.3.102","192.168.20.3","SIP","348"
"2024","40.474043","192.168.20.4","192.168.3.103","TCP","66"
"2025","40.480065","192.168.20.2","192.168.3.101","UDP","112"
"2026","40.482062","192.168.20.4","192.168.3.103","HTTP","168"
"2027","40.482256","192.168.3.103","192.168.20.4","TCP","66"
"2028","40.482409","192.168.3.103","192.168.20.4","TCP","304"
"2029","40.482428","192.168.3.103","192.168.20.4","HTTP","681"
"2030","40.484068","192.168.3.101","192.168.20.2","UDP","1182"
"2031","40.484096","192.168.3.101","192.168.20.2","UDP","1182"
"2032","40.489209","192.168.3.101","192.168.20.2","UDP","1182"
"2033","40.49429","192.168.3.101","192.168.20.2","UDP","1182"
"2034","40.499333","192.168.3.101","192.168.20.2","UDP","1182"
"2035","40.504074","192.168.20.4","192.168.3.103","TCP","66"
"2036","40.504457","192.168.3.101","192.168.20.2","UDP","1183"
"2037","40.509479","192.168.3.101","192.168.20.2","UDP","1183"
"2038","40.512051","192.168.20.4","192.168.3.103","TCP","66"
"2039","40.514551","192.168.3.101","192.168.20.2","UDP","1183"
"2040","40.514582","192.168.3.101","192.168.20.2","UDP","1183"
"2041","40.519623","192.168.3.101","192.168.20.2","UDP","1183"
"2042","40.520003","192.168.20.4","192.168.3.103","TCP","66"
"2043","40.520243","192.168.3.103","192.168.20.4","TCP","66"
"2044","40.524707","192.168.3.101","192.168.20.2","UDP","1183"
"2045","40.529768","192.168.3.101","192.168.20.2","UDP","1183"
"2047","40.53486","192.168.3.101","192.168.20.2","UDP","1183"
"2048","40.539982","192.168.3.101","192.168.20.2","UDP","1183"
"2050","40.541452","192.168.3.102","192.168.20.3","SIP","356"
"2052","40.542061","192.168.20.2","192.168.3.101","UDP","84"
"2054","40.54209","192.168.20.2","192.168.3.101","UDP","88"
"2056","40.543988","192.168.20.4","192.168.3.103","TCP","66"
"2057","40.545011","192.168.3.101","192.168.20.2","UDP","1183"
"2058","40.550136","192.168.3.101","192.168.20.2","UDP","1183"
"2059","40.550167","192.168.3.101","192.168.20.2","UDP","1183"
"2060","40.555226","192.168.3.101","192.168.20.2","UDP","1183"
"2061","40.56027","192.168.3.101","192.168.20.2","UDP","1183"
"2062","40.565367","192.168.3.101","192.168.20.2","UDP","1183"
"2063","40.570483","192.168.3.101","192.168.20.2","UDP","1183"
"2064","40.571338","192.168.20.3","192.168.3.102","SIP","406"
"2065","40.571357","192.168.20.3","192.168.3.102","SIP","406"
"2066","40.571616","192.168.3.102","192.168.20.3","SIP","348"
"2068","40.57552","192.168.3.101","192.168.20.2","UDP","1180"
"2069","40.580604","192.168.3.101","192.168.20.2","UDP","1180"
"2070","40.585681","192.168.3.101","192.168.20.2","UDP","1180"
"2071","40.585712","192.168.3.101","192.168.20.2","UDP","1180"
"2072","40.590794","192.168.3.101","192.168.20.2","UDP","1180"
"2073","40.59586","192.168.3.101","192.168.20.2","UDP","1180"
"2075","40.600163","192.168.20.2","192.168.3.101","UDP","92"
"2076","40.600973","192.168.3.101","192.168.20.2","UDP","1180"
"2077","40.606026","192.168.3.101","192.168.20.2","UDP","1180"
"2078","40.611161","192.168.3.101","192.168.20.2","UDP","1180"
"2079","40.616264","192.168.3.101","192.168.20.2","UDP","1180"
"2080","40.616289","192.168.3.101","192.168.20.2","UDP","1181"
"2081","40.617291","192.168.3.101","192.168.20.2","UDP","112"
"2082","40.621334","192.168.3.101","192.168.20.2","UDP","1181"
"2083","40.621957","192.168.20.4","192.168.3.103","TCP","74"
"2084","40.622127","192.168.3.103","192.168.20.4","TCP","74"
"2085","40.626431","192.168.3.101","192.168.20.2","UDP","1181"
"2086","40.631509","192.168.3.101","192.168.20.2","UDP","1181"
"2088","40.633406","192.168.3.102","192.168.20.3","SIP","356"
"2092","40.636569","192.168.3.101","192.168.20.2","UDP","1181"
"2093","40.641709","192.168.3.101","192.168.20.2","UDP","1181"
"2094","40.644163","192.168.20.4","192.168.3.103","TCP","66"
"2095","40.646896","192.168.3.101","192.168.20.2","UDP","1169"
"2096","40.64701","192.168.3.101","192.168.20.2","UDP","1169"
"2097","40.651941","192.168.3.101","192.168.20.2","UDP","1169"
"2098","40.652082","192.168.20.4","192.168.3.103","HTTP","168"
"2099","40.652237","192.168.3.103","192.168.20.4","TCP","66"
"2100","40.652372","192.168.3.103","192.168.20.4","TCP","304"
"2101","40.652403","192.168.3.103","192.168.20.4","HTTP","681"
"2102","40.656989","192.168.3.101","192.168.20.2","UDP","1169"
"2103","40.661224","192.168.20.3","192.168.3.102","SIP","406"
"2104","40.661242","192.168.20.3","192.168.3.102","SIP","406"
"2105","40.66147","192.168.3.102","192.168.20.3","SIP","348"
"2106","40.662067","192.168.3.101","192.168.20.2","UDP","1169"
"2107","40.667168","192.168.3.101","192.168.20.2","UDP","1169"
"2108","40.672294","192.168.3.101","192.168.20.2","UDP","1169"
"2109","40.674057","192.168.20.4","192.168.3.103","TCP","66"
"2110","40.677432","192.168.3.101","192.168.20.2","UDP","1169"
"2111","40.677464","192.168.3.101","192.168.20.2","UDP","1169"
"2112","40.682087","192.168.20.4","192.168.3.103","TCP","66"
"2113","40.682559","192.168.3.101","192.168.20.2","UDP","1169"
"2114","40.687596","192.168.3.101","192.168.20.2","UDP","1169"
"2115","40.688962","192.168.20.2","192.168.3.101","UDP","92"
"2116","40.689974","192.168.20.4","192.168.3.103","TCP","66"
"2117","40.690133","192.168.3.103","192.168.20.4","TCP","66"
"2118","40.692636","192.168.3.101","192.168.20.2","UDP","1169"
"2119","40.697736","192.168.3.101","192.168.20.2","UDP","1169"
"2120","40.702824","192.168.3.101","192.168.20.2","UDP","1169"
"2121","40.707888","192.168.3.101","192.168.20.2","UDP","1169"
"2122","40.707918","192.168.3.101","192.168.20.2","UDP","1169"
"2123","40.713068","192.168.3.101","192.168.20.2","UDP","1169"
"2124","40.714067","192.168.20.4","192.168.3.103","TCP","66"
"2125","40.718128","192.168.3.101","192.168.20.2","UDP","1169"
"2126","40.723206","192.168.3.101","192.168.20.2","UDP","1169"
"2128","40.724173","192.168.20.2","192.168.3.101","UDP","92"
"2129","40.72835","192.168.3.101","192.168.20.2","UDP","1170"
"2130","40.733443","192.168.3.101","192.168.20.2","UDP","1170"
"2131","40.733475","192.168.3.101","192.168.20.2","UDP","1170"
"2132","40.738454","192.168.3.101","192.168.20.2","UDP","1170"
"2134","40.74152","192.168.3.102","192.168.20.3","SIP","356"
"2136","40.743569","192.168.3.101","192.168.20.2","UDP","1170"
"2137","40.74861","192.168.3.101","192.168.20.2","UDP","1170"
"2138","40.753732","192.168.3.101","192.168.20.2","UDP","1170"
"2139","40.758721","192.168.3.101","192.168.20.2","UDP","1170"
"2140","40.763817","192.168.3.101","192.168.20.2","UDP","1170"
"2141","40.763851","192.168.3.101","192.168.20.2","UDP","1170"
"2142","40.768904","192.168.3.101","192.168.20.2","UDP","1170"
"2143","40.771233","192.168.20.3","192.168.3.102","SIP","406"
"2144","40.771247","192.168.20.3","192.168.3.102","SIP","406"
"2145","40.771486","192.168.3.102","192.168.20.3","SIP","348"
"2146","40.774011","192.168.3.101","192.168.20.2","UDP","1170"
"2149","40.779121","192.168.3.101","192.168.20.2","UDP","1170"
"2150","40.784186","192.168.3.101","192.168.20.2","UDP","1170"
"2151","40.789288","192.168.3.101","192.168.20.2","UDP","1071"
"2152","40.789315","192.168.3.101","192.168.20.2","UDP","1071"
"2153","40.792015","192.168.20.4","192.168.3.103","TCP","74"
"2154","40.792229","192.168.3.103","192.168.20.4","TCP","74"
"2155","40.794383","192.168.3.101","192.168.20.2","UDP","1071"
"2157","40.799446","192.168.3.101","192.168.20.2","UDP","1071"
